Ensembl	KEid	AOPid
ENSG00000185551	https://identifiers.org/aop.events/656	https://identifiers.org/aop/526; https://identifiers.org/aop/527; https://identifiers.org/aop/66; https://identifiers.org/aop/67; https://identifiers.org/aop/68
ENSG00000185739	https://identifiers.org/aop.events/958	https://identifiers.org/aop/152
ENSG00000185920	https://identifiers.org/aop.events/2027; https://identifiers.org/aop.events/2044; https://identifiers.org/aop.events/2028; https://identifiers.org/aop.events/2040	https://identifiers.org/aop/460; https://identifiers.org/aop/460; https://identifiers.org/aop/460; https://identifiers.org/aop/502; https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502
ENSG00000186350	https://identifiers.org/aop.events/1214	https://identifiers.org/aop/107
ENSG00000186716	https://identifiers.org/aop.events/1254	https://identifiers.org/aop/202
ENSG00000186951	https://identifiers.org/aop.events/233; https://identifiers.org/aop.events/709; https://identifiers.org/aop.events/167; https://identifiers.org/aop.events/1719; https://identifiers.org/aop.events/858; https://identifiers.org/aop.events/861; https://identifiers.org/aop.events/291; https://identifiers.org/aop.events/864	https://identifiers.org/aop/36; https://identifiers.org/aop/513; https://identifiers.org/aop/105; https://identifiers.org/aop/256; https://identifiers.org/aop/257; https://identifiers.org/aop/258; https://identifiers.org/aop/437; https://identifiers.org/aop/34; https://identifiers.org/aop/518; https://identifiers.org/aop/58; https://identifiers.org/aop/315; https://identifiers.org/aop/6; https://identifiers.org/aop/6; https://identifiers.org/aop/318; https://identifiers.org/aop/34; https://identifiers.org/aop/517; https://identifiers.org/aop/518; https://identifiers.org/aop/57; https://identifiers.org/aop/6
ENSG00000187079	https://identifiers.org/aop.events/1974	https://identifiers.org/aop/441
ENSG00000187094	https://identifiers.org/aop.events/1724; https://identifiers.org/aop.events/1721; https://identifiers.org/aop.events/1725; https://identifiers.org/aop.events/1722; https://identifiers.org/aop.events/1723; https://identifiers.org/aop.events/1720; https://identifiers.org/aop.events/383	https://identifiers.org/aop/316; https://identifiers.org/aop/316; https://identifiers.org/aop/316; https://identifiers.org/aop/316; https://identifiers.org/aop/316; https://identifiers.org/aop/316; https://identifiers.org/aop/13
ENSG00000187486	https://identifiers.org/aop.events/155	https://identifiers.org/aop/139; https://identifiers.org/aop/141; https://identifiers.org/aop/15; https://identifiers.org/aop/272; https://identifiers.org/aop/296; https://identifiers.org/aop/322; https://identifiers.org/aop/397; https://identifiers.org/aop/432; https://identifiers.org/aop/443; https://identifiers.org/aop/478
ENSG00000187531	https://identifiers.org/aop.events/1981	https://identifiers.org/aop/443
ENSG00000187546	https://identifiers.org/aop.events/934	https://identifiers.org/aop/149
ENSG00000187553	https://identifiers.org/aop.events/1881	https://identifiers.org/aop/398; https://identifiers.org/aop/436
ENSG00000187608	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000187736	https://identifiers.org/aop.events/155	https://identifiers.org/aop/139; https://identifiers.org/aop/141; https://identifiers.org/aop/15; https://identifiers.org/aop/272; https://identifiers.org/aop/296; https://identifiers.org/aop/322; https://identifiers.org/aop/397; https://identifiers.org/aop/432; https://identifiers.org/aop/443; https://identifiers.org/aop/478
ENSG00000188064	https://identifiers.org/aop.events/1754	https://identifiers.org/aop/298
ENSG00000188486	https://identifiers.org/aop.events/55	https://identifiers.org/aop/12; https://identifiers.org/aop/13; https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/264; https://identifiers.org/aop/265; https://identifiers.org/aop/266; https://identifiers.org/aop/268; https://identifiers.org/aop/273; https://identifiers.org/aop/278; https://identifiers.org/aop/281; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/479; https://identifiers.org/aop/48; https://identifiers.org/aop/490; https://identifiers.org/aop/494; https://identifiers.org/aop/530
ENSG00000188566	https://identifiers.org/aop.events/875; https://identifiers.org/aop.events/386; https://identifiers.org/aop.events/201; https://identifiers.org/aop.events/195	https://identifiers.org/aop/475; https://identifiers.org/aop/48; https://identifiers.org/aop/13; https://identifiers.org/aop/17; https://identifiers.org/aop/405; https://identifiers.org/aop/429; https://identifiers.org/aop/475; https://identifiers.org/aop/501; https://identifiers.org/aop/522; https://identifiers.org/aop/54; https://identifiers.org/aop/78; https://identifiers.org/aop/90; https://identifiers.org/aop/12; https://identifiers.org/aop/13; https://identifiers.org/aop/12; https://identifiers.org/aop/13; https://identifiers.org/aop/522
ENSG00000189056	https://identifiers.org/aop.events/851; https://identifiers.org/aop.events/1846	https://identifiers.org/aop/54; https://identifiers.org/aop/377; https://identifiers.org/aop/379; https://identifiers.org/aop/395
ENSG00000189403	https://identifiers.org/aop.events/1848	https://identifiers.org/aop/320; https://identifiers.org/aop/377
ENSG00000196154	https://identifiers.org/aop.events/1457	https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452
ENSG00000196396	https://identifiers.org/aop.events/941	https://identifiers.org/aop/148
ENSG00000196415	https://identifiers.org/aop.events/281; https://identifiers.org/aop.events/1857	https://identifiers.org/aop/110; https://identifiers.org/aop/119; https://identifiers.org/aop/128; https://identifiers.org/aop/134; https://identifiers.org/aop/152; https://identifiers.org/aop/159; https://identifiers.org/aop/162; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/194; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/42; https://identifiers.org/aop/457; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/8; https://identifiers.org/aop/377; https://identifiers.org/aop/412
ENSG00000196498	https://identifiers.org/aop.events/998; https://identifiers.org/aop.events/1000	https://identifiers.org/aop/6; https://identifiers.org/aop/6
ENSG00000196636	https://identifiers.org/aop.events/398	https://identifiers.org/aop/39; https://identifiers.org/aop/40
ENSG00000196664	https://identifiers.org/aop.events/2180; https://identifiers.org/aop.events/1708; https://identifiers.org/aop.events/1709; https://identifiers.org/aop.events/1848; https://identifiers.org/aop.events/1706	https://identifiers.org/aop/506; https://identifiers.org/aop/313; https://identifiers.org/aop/377; https://identifiers.org/aop/313; https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/313
ENSG00000197122	https://identifiers.org/aop.events/944; https://identifiers.org/aop.events/18; https://identifiers.org/aop.events/1614	https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/131; https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/415; https://identifiers.org/aop/416; https://identifiers.org/aop/417; https://identifiers.org/aop/419; https://identifiers.org/aop/439; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/494; https://identifiers.org/aop/57; https://identifiers.org/aop/288; https://identifiers.org/aop/305; https://identifiers.org/aop/306; https://identifiers.org/aop/307; https://identifiers.org/aop/344; https://identifiers.org/aop/345; https://identifiers.org/aop/372; https://identifiers.org/aop/477
ENSG00000197406	https://identifiers.org/aop.events/280; https://identifiers.org/aop.events/1002; https://identifiers.org/aop.events/1009	https://identifiers.org/aop/134; https://identifiers.org/aop/152; https://identifiers.org/aop/42; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/8; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/190; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/189
ENSG00000197408	https://identifiers.org/aop.events/958; https://identifiers.org/aop.events/961; https://identifiers.org/aop.events/1214	https://identifiers.org/aop/152; https://identifiers.org/aop/152; https://identifiers.org/aop/162; https://identifiers.org/aop/194; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/458; https://identifiers.org/aop/8; https://identifiers.org/aop/107
ENSG00000197471	https://identifiers.org/aop.events/1500	https://identifiers.org/aop/173
ENSG00000197561	https://identifiers.org/aop.events/209	https://identifiers.org/aop/108; https://identifiers.org/aop/149; https://identifiers.org/aop/210; https://identifiers.org/aop/27
ENSG00000197713	https://identifiers.org/aop.events/1643; https://identifiers.org/aop.events/1877	https://identifiers.org/aop/297; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/399; https://identifiers.org/aop/363
ENSG00000197838	https://identifiers.org/aop.events/944; https://identifiers.org/aop.events/18	https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/131; https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/415; https://identifiers.org/aop/416; https://identifiers.org/aop/417; https://identifiers.org/aop/419; https://identifiers.org/aop/439; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/494; https://identifiers.org/aop/57
ENSG00000197901	https://identifiers.org/aop.events/877	https://identifiers.org/aop/138
ENSG00000197912	https://identifiers.org/aop.events/715; https://identifiers.org/aop.events/1214; https://identifiers.org/aop.events/291	https://identifiers.org/aop/107; https://identifiers.org/aop/107; https://identifiers.org/aop/318; https://identifiers.org/aop/34; https://identifiers.org/aop/517; https://identifiers.org/aop/518; https://identifiers.org/aop/57
ENSG00000197919	https://identifiers.org/aop.events/2180; https://identifiers.org/aop.events/1202; https://identifiers.org/aop.events/1939; https://identifiers.org/aop.events/1901; https://identifiers.org/aop.events/1254; https://identifiers.org/aop.events/1868; https://identifiers.org/aop.events/1847; https://identifiers.org/aop.events/1706	https://identifiers.org/aop/506; https://identifiers.org/aop/154; https://identifiers.org/aop/430; https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468; https://identifiers.org/aop/202; https://identifiers.org/aop/377; https://identifiers.org/aop/392; https://identifiers.org/aop/406; https://identifiers.org/aop/468; https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/430; https://identifiers.org/aop/468; https://identifiers.org/aop/313
ENSG00000198001	https://identifiers.org/aop.events/1706; https://identifiers.org/aop.events/1700	https://identifiers.org/aop/313; https://identifiers.org/aop/277
