"CNVassociated","disgenet_curated","Ensembl","Entrez_gene","fromDisGeNET","fromPublication","fromWikiPathways","gdascore","gLayCluster","HGNCsymbol","name","name.copy","PathwayID","Publication.doi","selected","shared name","snpID","WPNodeID","WPNodeIDType"
"1",,"ENSG00000146938",,,"1","1",,"164","NLGN4X","NLGN4X","NLGN4X","WP5398","10.1038/s41586-022-04434-5","false","NLGN4X","rs5943629","ENSG00000146938","ensembl;ncbigene"
,"PSYGENET","ENSG00000147894","203228","1",,,"0.4","166","C9orf72","C9orf72","C9orf72",,,"false","C9orf72",,,
"1",,"ENSG00000205863",,,,"1",,"567","C1QTNF9B","C1QTNF9B","C1QTNF9B;ENSG00000205863","WP5406",,"false","C1QTNF9B",,"ENSG00000205863","ensembl"
,"PSYGENET","ENSG00000147246","3358","1",,,"0.4","164","HTR2C","HTR2C","HTR2C",,,"false","HTR2C",,,
,"PSYGENET","ENSG00000168621","2668","1",,,"0.4","171","GDNF","GDNF","GDNF",,,"false","GDNF",,,
"1",,"ENSG00000123472",,,,"1",,"195","ATPAF1","ATPAF1","ATPAF1","WP4932",,"false","ATPAF1",,"ENSG00000123472","ensembl"
,"PSYGENET","ENSG00000134982","324","1",,,"0.31","166","APC","APC","APC",,,"false","APC",,,
,,"ENSG00000255346",,,,"1",,"196","NOX5","NOX5","ENSG00000255346;NOX5","WP408",,"false","NOX5",,"ENSG00000255346","ensembl"
,,"ENSG00000169813",,,,"1",,"166","HNRNPF","HNRNPF","ENSG00000169813;HNRNPF","WP3584",,"false","HNRNPF",,"ENSG00000169813","ensembl"
,"PSYGENET","ENSG00000221823","5534","1",,,"0.63","166","PPP3R1","PPP3R1","PPP3R1",,,"false","PPP3R1",,,
"1",,"ENSG00000278637",,,,"1",,"166","H4C1","HIST1H4A","ENSG00000278637;HIST1H4A","WP4657",,"false","HIST1H4A",,"ENSG00000278637","ensembl"
"1",,"ENSG00000177889",,,,"1",,"171","UBE2N","UBC13, UBE2N","ENSG00000177889;UBC13, UBE2N","WP4906",,"false","UBC13, UBE2N",,"ENSG00000177889","ensembl"
,"CTD_human","ENSG00000180210","2147","1",,,"0.4","188","F2","F2","F2",,,"false","F2",,,
,"PSYGENET","ENSG00000204388","3304","1",,,"0.36","166","HSPA1B","HSPA1B","HSPA1B",,,"false","HSPA1B",,,
,"PSYGENET","ENSG00000196396","5770","1",,,"0.32","171","PTPN1","PTPN1","PTPN1",,,"false","PTPN1",,,
,"PSYGENET","ENSG00000050165","27122","1",,,"0.31","568","DKK3","DKK3","DKK3",,,"false","DKK3",,,
,"PSYGENET","ENSG00000196628","6925","1",,,"0.7","166","TCF4","TCF4","TCF4",,,"false","TCF4",,,
"1",,"ENSG00000242259",,,,"1",,"569","C22orf39","C22orf39","C22orf39","WP4657",,"false","C22orf39",,"ENSG00000242259","ensembl"
,"PSYGENET","ENSG00000204389","3303","1",,,"0.38","166","HSPA1A","HSPA1A","HSPA1A",,,"false","HSPA1A",,,
"1",,"ENSG00000130396",,,,"1",,"178","AFDN","AFDN","AFDN;ENSG00000130396","WP4905",,"false","AFDN",,"ENSG00000130396","ensembl"
,"PSYGENET","ENSG00000106771","23731","1",,,"0.41","570","TMEM245","TMEM245","TMEM245",,,"false","TMEM245",,,
,"PSYGENET","ENSG00000172939","9943","1",,,"0.31","164","OXSR1","OXSR1","OXSR1",,,"false","OXSR1",,,
,"PSYGENET","ENSG00000198836","4976","1",,,"0.33","571","OPA1","OPA1","OPA1",,,"false","OPA1",,,
,"PSYGENET","ENSG00000204390","3305","1",,,"0.34","166","HSPA1L","HSPA1L","HSPA1L",,,"false","HSPA1L",,,
,,"ENSG00000167491",,,"1",,,"166","GATAD2A","GATAD2A","GATAD2A",,"10.1038/s41586-022-04434-5","false","GATAD2A","rs1858999",,
,,"ENSG00000075388",,,,"1",,"171","FGF4","FGF4","FGF4","WP3584",,"false","FGF4",,"ENSG00000075388","ensembl"
,"PSYGENET","ENSG00000073050","7515","1",,,"0.33","165","XRCC1","XRCC1","XRCC1",,,"false","XRCC1",,,
,,"ENSG00000064309",,,,"1",,"171","CDON","CDON","CDON","WP3584",,"false","CDON",,"ENSG00000064309","ensembl"
,"CTD_human","ENSG00000108370","8787","1",,,"0.33","572","RGS9","RGS9","RGS9",,,"false","RGS9",,,
,"PSYGENET","ENSG00000113721","5159","1",,,"0.32","171","PDGFRB","PDGFRB","PDGFRB",,,"false","PDGFRB",,,
,"PSYGENET","ENSG00000033170","2530","1",,"1","0.31","242","FUT8","FUT8","FUT8","WP3584",,"false","FUT8",,"ENSG00000033170","ensembl"
,,"ENSG00000089169",,,,"1",,"170","RPH3A","RPH3A","RPH3A","WP4875",,"false","RPH3A",,"ENSG00000089169","ensembl"
"1",,"ENSG00000075399",,,,"1",,"573","VPS9D1","VPS9D1","VPS9D1","WP4932",,"false","VPS9D1",,"ENSG00000075399","ensembl"
"1",,"ENSG00000268043",,,,"1",,"574","NBPF12","NBPF12","NBPF12","WP4905",,"false","NBPF12",,"ENSG00000268043","ensembl"
,"PSYGENET","ENSG00000243708","100137049","1",,,"0.31","166","PLA2G4B","PLA2G4B","PLA2G4B",,,"false","PLA2G4B",,,
,"PSYGENET","ENSG00000164270","3360","1",,,"0.35","575","HTR4","HTR4","HTR4",,,"false","HTR4",,,
,"CTD_human","ENSG00000089250","4842","1",,"1","0.7","164","NOS1","NOS1;NOS1, nNOS","NOS1","WP4222",,"false","NOS1;NOS1, nNOS",,"ENSG00000089250","ensembl"
,,"ENSG00000114062",,,,"1",,"164","UBE3A","UBE3A","UBE3A","WP3584",,"false","UBE3A",,"ENSG00000114062","ensembl"
"1",,"ENSG00000113262",,,,"1",,"165","GRM6","GRM6","ENSG00000113262;GRM6","WP4942",,"false","GRM6",,"ENSG00000113262","ensembl"
"1",,"ENSG00000164402",,,,"1",,"188","SEPTIN8","SEPTIN8","ENSG00000164402;SEPTIN8","WP4657",,"false","SEPTIN8",,"ENSG00000164402","ensembl"
"1",,"ENSG00000258724",,,,"1",,"576","PINX1","PINX1","ENSG00000258724;PINX1","WP5346",,"false","PINX1",,"ENSG00000258724","ensembl"
,"CTD_human","ENSG00000118922","11278","1",,,"0.4","577","KLF12","KLF12","KLF12",,,"false","KLF12",,,
,,"ENSG00000152192",,,,"1",,"340","POU4F1","BRN3","BRN3","WP3584",,"false","BRN3",,"ENSG00000152192","ensembl"
,"PSYGENET","ENSG00000167792","4723","1",,,"0.31","195","NDUFV1","NDUFV1","NDUFV1",,,"false","NDUFV1",,,
,"CTD_human","ENSG00000100664","1983","1",,,"0.3","193","EIF5","EIF5","EIF5",,,"false","EIF5",,,
,"PSYGENET","ENSG00000104368","5327","1",,,"0.32","171","PLAT","PLAT","PLAT",,,"false","PLAT",,,
,"PSYGENET","ENSG00000163599","1493","1",,,"0.34","171","CTLA4","CTLA4","CTLA4",,,"false","CTLA4",,,
"1",,"ENSG00000166224",,,,"1",,"578","SGPL1","SGPL1","ENSG00000166224;SGPL1","WP5346",,"false","SGPL1",,"ENSG00000166224","ensembl"
,"PSYGENET","ENSG00000163536","5274","1",,,"0.31","579","SERPINI1","SERPINI1","SERPINI1",,,"false","SERPINI1",,,
,,"ENSG00000149527",,,"1",,,"171","PLCH2","PLCH2","PLCH2",,"10.1038/s41586-022-04434-5","false","PLCH2","rs6673880",,
,"PSYGENET","ENSG00000175087","149420","1",,,"0.31","580","PDIK1L","PDIK1L","PDIK1L",,,"false","PDIK1L",,,
,,"ENSG00000007952",,,,"1",,"196","NOX1","NOX1","NOX1","WP408",,"false","NOX1",,"ENSG00000007952","ensembl"
,"PSYGENET; CTD_human","ENSG00000187391","9863","1",,,"0.85","178","MAGI2","MAGI2","MAGI2",,,"false","MAGI2",,,
,"PSYGENET","ENSG00000185291","3563","1",,,"0.33","171","IL3RA","IL3RA","IL3RA",,,"false","IL3RA",,,
,"PSYGENET","ENSG00000121879","5290","1",,,"0.38","171","PIK3CA","PIK3CA","PIK3CA",,,"false","PIK3CA",,,
"1",,"ENSG00000170113",,,,"1",,"216","NIPA1","NIPA1","ENSG00000170113;NIPA1","WP4940",,"false","NIPA1",,"ENSG00000170113","ensembl"
,"PSYGENET","ENSG00000197381","104","1",,,"0.32","581","ADARB1","ADARB1","ADARB1",,,"false","ADARB1",,,
,,"ENSG00000152402",,,,"1",,"164","GUCY1A2","GUCY1A2","GUCY1A2","WP4222",,"false","GUCY1A2",,"ENSG00000152402","ensembl"
,"PSYGENET","ENSG00000152601","4154","1",,,"0.31","190","MBNL1","MBNL1","MBNL1",,,"false","MBNL1",,,
"1",,"ENSG00000159082",,,,"1",,"171","SYNJ1","SYNJ1","ENSG00000159082;SYNJ1","WP5408",,"false","SYNJ1",,"ENSG00000159082","ensembl"
,"PSYGENET","ENSG00000197971","4155","1",,"1","0.58","184","MBP","MBP","MBP","WP3584",,"false","MBP",,"ENSG00000197971","ensembl"
,"PSYGENET","ENSG00000030582","2896","1",,,"0.33","166","GRN","GRN","GRN",,,"false","GRN",,,
,"PSYGENET","ENSG00000156011","23362","1",,,"0.41","582","PSD3","PSD3","PSD3",,,"false","PSD3",,,
,"PSYGENET","ENSG00000158987","51735","1",,,"0.33","178","RAPGEF6","RAPGEF6","RAPGEF6",,,"false","RAPGEF6",,,
"1",,"ENSG00000125971",,,,"1",,"176","DYNLRB1","DYNLRB1","DYNLRB1","WP4906",,"false","DYNLRB1",,"ENSG00000125971","ensembl"
,"PSYGENET","ENSG00000081803","93664","1",,,"0.31","583","CADPS2","CADPS2","CADPS2",,,"false","CADPS2",,,
,,"ENSG00000179912",,,"1",,,"584","R3HDM2","R3HDM2","R3HDM2",,"10.1038/s41586-022-04434-5","false","R3HDM2","rs61937595",,
"1",,"ENSG00000099957",,,,"1",,"164","P2RX6","P2RX6","O15547;P2RX6","WP4657",,"false","P2RX6",,"O15547","ensembl;uniprot"
"1",,"ENSG00000125967",,,,"1",,"170","NECAB3","NECAB3","ENSG00000125967;NECAB3","WP5407",,"false","NECAB3",,"ENSG00000125967","ensembl"
"1",,"ENSG00000188373",,,,"1",,"585","C10orf99","C10orf99","C10orf99;ENSG00000188373","WP5402",,"false","C10orf99",,"ENSG00000188373","ensembl"
,"PSYGENET","ENSG00000159164","9900","1",,,"0.31","170","SV2A","SV2A","SV2A",,,"false","SV2A",,,
"1",,"ENSG00000107554",,,,"1",,"586","DNMBP","DNMBP","DNMBP;ENSG00000107554","WP5407",,"false","DNMBP",,"ENSG00000107554","ensembl"
"1",,"ENSG00000163347",,,,"1",,"178","CLDN1","CLDN1","CLDN1;ENSG00000163347","WP4657, WP4932",,"false","CLDN1",,"ENSG00000163347","ensembl"
,"PSYGENET","ENSG00000143850","22874","1",,,"0.31","587","PLEKHA6","PLEKHA6","PLEKHA6",,,"false","PLEKHA6",,,
,"CTD_human","ENSG00000151577","1814","1",,,"0.5","170","DRD3","DRD3","DRD3",,,"false","DRD3",,,
,"PSYGENET","ENSG00000068024","9759","1",,,"0.33","166","HDAC4","HDAC4","HDAC4",,,"false","HDAC4",,,
"1",,"ENSG00000091140",,,,"1",,"195","DLD","DLD","DLD","WP4932",,"false","DLD",,"ENSG00000091140","ensembl"
,"PSYGENET","ENSG00000124253","5105","1",,,"0.31","170","PCK1","PCK1","PCK1",,,"false","PCK1",,,
,"PSYGENET","ENSG00000171045","203062","1","1",,"0.44","588","TSNARE1","TSNARE1","TSNARE1",,"10.1038/s41586-022-04434-5","false","TSNARE1","rs13262595",,
"1","CTD_human","ENSG00000179915","9378","1",,"1","0.7","164","NRXN1","NRXN1","NRXN1","WP4875",,"false","NRXN1",,"9378","ensembl;ncbigene"
,"PSYGENET","ENSG00000100368","1439","1",,,"0.33","171","CSF2RB","CSF2RB","CSF2RB",,,"false","CSF2RB",,,
"1","PSYGENET","ENSG00000152578","2893","1",,"1","0.35","164","GRIA4","GRIA4","ENSG00000152578;GRIA4;GRIA4","WP3584, WP5398",,"false","GRIA4",,"ENSG00000152578","ensembl"
"1",,"ENSG00000138036",,,,"1",,"176","DYNC2LI1","DYNC2LI1","DYNC2LI1","WP4906",,"false","DYNC2LI1",,"ENSG00000138036","ensembl"
,"CTD_human","ENSG00000110244","337","1",,,"0.3","171","APOA4","APOA4","APOA4",,,"false","APOA4",,,
"1",,"ENSG00000140612",,,,"1",,"156","SEC11A","SEC11A","SEC11A","WP5408",,"false","SEC11A",,"ENSG00000140612","ensembl"
"1",,"ENSG00000178115",,,,"1",,"589","GOLGA8Q","GOLGA8Q","GOLGA8Q","WP4942, WP5407",,"false","GOLGA8Q",,"ENSG00000178115","ensembl"
"1",,"ENSG00000126870",,,,"1",,"176","DYNC2I1","WDR60","WDR60","WP4906",,"false","WDR60",,"ENSG00000126870","ensembl"
,"PSYGENET","ENSG00000065150","3843","1",,,"0.34","166","IPO5","IPO5","IPO5",,,"false","IPO5",,,
"1",,"ENSG00000196218",,,,"1",,"164","RYR1","RYR, RYR1","ENSG00000196218;RYR, RYR1","WP5408",,"false","RYR, RYR1",,"ENSG00000196218","ensembl"
"1",,"ENSG00000114166",,,,"1",,"166","KAT2B","KAT2B, PCAF","ENSG00000114166;KAT2B, PCAF","WP4942, WP5407",,"false","KAT2B, PCAF",,"ENSG00000114166","ensembl"
,"PSYGENET","ENSG00000108839","239","1",,,"0.32","170","ALOX12","ALOX12","ALOX12",,,"false","ALOX12",,,
,"PSYGENET","ENSG00000108557","10743","1",,,"0.42","590","RAI1","RAI1","RAI1",,,"false","RAI1",,,
"1",,"ENSG00000037965",,,,"1",,"591","HOXC8","HOXC8","ENSG00000037965;HOXC8","WP4932",,"false","HOXC8",,"ENSG00000037965","ensembl"
,"PSYGENET","ENSG00000133112","7178","1",,,"0.31","193","TPT1","TPT1","TPT1",,,"false","TPT1",,,
"1",,"ENSG00000109320",,,,"1",,"166","NFKB1","NF-kappa-B, NFKB, NFKB-p105, NFKB1, NFkB","NF-kappa-B, NFKB, NFKB-p105, NFKB1, NFkB","WP408",,"false","NF-kappa-B, NFKB, NFKB-p105, NFKB1, NFkB",,"4790","ensembl;ncbigene"
"1",,"ENSG00000143315",,,,"1",,"197","PIGM","PIGM","PIGM","WP4906",,"false","PIGM",,"ENSG00000143315","ensembl"
"1",,"ENSG00000176410",,,,"1",,"592","DNAJC30","DNAJC30","DNAJC30","WP4932",,"false","DNAJC30",,"ENSG00000176410","ensembl"
,,"ENSG00000187193",,,,"1",,"593","MT1X","MT1X","MT1X","WP408",,"false","MT1X",,"4501","ncbigene"
"1",,"ENSG00000175877",,,,"1",,"594","TMEM270","TMEM270","TMEM270","WP4932",,"false","TMEM270",,"ENSG00000175877","ensembl"
"1","CTD_human","ENSG00000232810","7124","1",,"1","0.4","171","TNF","TNF;TNF, TNF alpha, TNF-a, TNF-α, TNFA","TNF","WP5412",,"false","TNF;TNF, TNF alpha, TNF-a, TNF-α, TNFA",,"ENSG00000232810","ensembl"
"1",,"ENSG00000186198",,,,"1",,"204","SLC51B","SLC51B","SLC51B","WP4906",,"false","SLC51B",,"ENSG00000186198","ensembl"
"1","PSYGENET","ENSG00000196591","3066","1",,"1","0.36","166","HDAC2","HDAC2","ENSG00000196591;HDAC2;HDAC2","WP4932",,"false","HDAC2",,"ENSG00000196591","ensembl"
,"PSYGENET","ENSG00000204305","177","1",,,"0.32","196","AGER","AGER","AGER",,,"false","AGER",,,
,"PSYGENET","ENSG00000090339","3383","1",,,"0.33","171","ICAM1","ICAM1","ICAM1",,,"false","ICAM1",,,
"1",,"ENSG00000078725",,,,"1",,"595","BRINP1","BRINP1","BRINP1;ENSG00000078725","WP4906",,"false","BRINP1",,"ENSG00000078725","ensembl"
,"PSYGENET","ENSG00000114698","57088","1",,,"0.31","596","PLSCR4","PLSCR4","PLSCR4",,,"false","PLSCR4",,,
,"PSYGENET","ENSG00000158828","65018","1",,,"0.34","166","PINK1","PINK1","PINK1",,,"false","PINK1",,,
,"PSYGENET","ENSG00000185565","4045","1",,,"0.32","597","LSAMP","LSAMP","LSAMP",,,"false","LSAMP",,,
,"PSYGENET","ENSG00000087085","43","1",,,"0.31","170","ACHE","ACHE","ACHE",,,"false","ACHE",,,
,"PSYGENET","ENSG00000135069","29968","1",,,"0.31","598","PSAT1","PSAT1","PSAT1",,,"false","PSAT1",,,
"1","PSYGENET","ENSG00000026103","355","1",,"1","0.31","171","FAS","FAS","ENSG00000026103;FAS;FAS","WP4932",,"false","FAS",,"ENSG00000026103","ensembl"
"1",,"ENSG00000173757",,,,"1",,"171","STAT5B","STAT5B","ENSG00000173757;STAT5B","WP4906",,"false","STAT5B",,"ENSG00000173757","ensembl"
,"PSYGENET","ENSG00000146038","51473","1",,,"0.31","599","DCDC2","DCDC2","DCDC2",,,"false","DCDC2",,,
"1","PSYGENET","ENSG00000103942","9455","1",,"1","0.31","164","HOMER2","HOMER2","ENSG00000103942;HOMER2;HOMER2","WP5408",,"false","HOMER2",,"ENSG00000103942","ensembl"
,"CTD_human","ENSG00000182606","22906","1",,,"0.3","176","TRAK1","TRAK1","TRAK1",,,"false","TRAK1",,,
"1",,"ENSG00000171984",,,,"1",,"241","SHLD1","SHLD1","SHLD1","WP5402",,"false","SHLD1",,"ENSG00000171984","ensembl"
,"PSYGENET","ENSG00000188822","1269","1",,,"0.34","164","CNR2","CNR2","CNR2",,,"false","CNR2",,,
,"PSYGENET","ENSG00000166908","79837","1",,,"0.36","171","PIP4K2C","PIP4K2C","PIP4K2C",,,"false","PIP4K2C",,,
,"PSYGENET","ENSG00000008056","6853","1",,,"0.32","170","SYN1","SYN1","SYN1",,,"false","SYN1",,,
"1",,"ENSG00000115592",,,,"1",,"190","PRKAG3","PRKAG3","PRKAG3","WP4905",,"false","PRKAG3",,"ENSG00000115592","ensembl"
"1",,"ENSG00000148602",,,,"1",,"600","LRIT1","LRIT1","LRIT1","WP5402",,"false","LRIT1",,"ENSG00000148602","ensembl"
,,"ENSG00000081189",,,,"1",,"178","MEF2C","MEF2C","MEF2C","WP3584",,"false","MEF2C",,"ENSG00000081189","ensembl"
,"PSYGENET","ENSG00000167244","3481","1",,"1","0.32","171","IGF2","IGF2","IGF2","WP3584",,"false","IGF2",,"ENSG00000167244","ensembl"
,"PSYGENET","ENSG00000002834","3927","1",,,"0.32","601","LASP1","LASP1","LASP1",,,"false","LASP1",,,
,"CTD_human","ENSG00000145321","2638","1",,,"0.32","188","GC","GC","GC",,,"false","GC",,,
,"CTD_human","ENSG00000048740","10659","1",,,"0.3","602","CELF2","CELF2","CELF2",,,"false","CELF2",,,
,,"ENSG00000109572",,,"1",,,"603","CLCN3","CLCN3","CLCN3",,"10.1038/s41586-022-04434-5","false","CLCN3","rs61405217",,
,"PSYGENET","ENSG00000154310","23043","1",,,"0.42","176","TNIK","TNIK","TNIK",,,"false","TNIK",,,
,"CTD_human","ENSG00000120915","2053","1",,,"0.32","604","EPHX2","EPHX2","EPHX2",,,"false","EPHX2",,,
"1",,"ENSG00000241837",,,,"1",,"195","ATP5PO","ATP5O","ATP5O","WP4932",,"false","ATP5O",,"ENSG00000241837","ensembl"
"1",,"ENSG00000136574",,,,"1",,"178","GATA4","GATA4","ENSG00000136574;GATA4","WP5346",,"false","GATA4",,"ENSG00000136574","ensembl"
"1","PSYGENET","ENSG00000173039","5970","1",,"1","0.31","166","RELA","NF-kappaB p65, NFKB3, RELA, p65;RELA","RELA","WP5407",,"false","NF-kappaB p65, NFKB3, RELA, p65;RELA",,"ENSG00000173039","ensembl"
,"PSYGENET","ENSG00000071626","26528","1",,,"0.3","247","DAZAP1","DAZAP1","DAZAP1",,,"false","DAZAP1",,,
,"CTD_human","ENSG00000177000","4524","1",,,"0.5","188","MTHFR","MTHFR","MTHFR",,,"false","MTHFR",,,
"1",,"ENSG00000136997",,,,"1",,"166","MYC","C-MYC, MYC, c-MYC, c-Myc","C-MYC, MYC, c-MYC, c-Myc;ENSG00000136997","WP4906, WP4932",,"false","C-MYC, MYC, c-MYC, c-Myc",,"ENSG00000136997","ensembl"
,"CTD_human","ENSG00000180530","8204","1","1",,"0.3","166","NRIP1","NRIP1","NRIP1",,"10.1038/s41586-022-04434-5","false","NRIP1","rs9975024",,
"1",,"ENSG00000179938",,,,"1",,"605","GOLGA8J","GOLGA8J","GOLGA8J","WP5407",,"false","GOLGA8J",,"ENSG00000179938","ensembl"
,"PSYGENET","ENSG00000088305","1789","1",,,"0.32","166","DNMT3B","DNMT3B","DNMT3B",,,"false","DNMT3B",,,
,,"ENSG00000135638",,,"1",,,"606","EMX1","EMX1","EMX1",,"10.1038/s41586-022-04434-5","false","EMX1","rs999494",,
,,"ENSG00000138735",,,,"1",,"176","PDE5A","PDE5, PDE5A","ENSG00000138735;PDE5, PDE5A","WP4222",,"false","PDE5, PDE5A",,"ENSG00000138735","ensembl"
"1",,"ENSG00000168589",,,,"1",,"176","DYNLRB2","DYNLRB2","DYNLRB2","WP4906",,"false","DYNLRB2",,"ENSG00000168589","ensembl"
,"PSYGENET","ENSG00000106976","1759","1",,,"0.34","369","DNM1","DNM1","DNM1",,,"false","DNM1",,,
,"PSYGENET","ENSG00000128573","93986","1",,,"0.5","164","FOXP2","FOXP2","FOXP2",,,"false","FOXP2",,,
,"PSYGENET","ENSG00000142408","59283","1",,,"0.32","164","CACNG8","CACNG8","CACNG8",,,"false","CACNG8",,,
,,"ENSG00000164037",,,"1",,,"607","SLC9B1","SLC9B1","SLC9B1",,"10.1038/s41586-022-04434-5","false","SLC9B1","rs6839635",,
,"PSYGENET","ENSG00000167720","63826","1",,,"0.7","188","SRR","SRR","SRR",,,"false","SRR",,,
,"CTD_human","ENSG00000128052","3791","1",,,"0.31","171","KDR","KDR","KDR",,,"false","KDR",,,
"1",,"ENSG00000187098",,,,"1",,"166","MITF","MITF","ENSG00000187098;MITF","WP5407",,"false","MITF",,"ENSG00000187098","ensembl"
,"PSYGENET","ENSG00000168477","7148","1",,,"0.43","164","TNXB","TNXB","TNXB",,,"false","TNXB",,,
"1",,"ENSG00000170624",,,"1","1",,"164","SGCD","SGCD","SGCD","WP5406","10.1038/s41586-022-04434-5","false","SGCD","rs12652777","ENSG00000170624","ensembl"
,"PSYGENET","ENSG00000170807","442721","1",,,"0.3","166","LMOD2","LMOD2","LMOD2",,,"false","LMOD2",,,
"1",,"ENSG00000107771",,,,"1",,"608","CCSER2","CCSER2","CCSER2","WP5402",,"false","CCSER2",,"ENSG00000107771","ensembl"
,"CTD_human","ENSG00000162631","22854","1",,,"0.37","609","NTNG1","NTNG1","NTNG1",,,"false","NTNG1",,,
"1",,"ENSG00000187905",,,,"1",,"610","LRRC74B","LRRC74B","LRRC74B","WP4657",,"false","LRRC74B",,"ENSG00000187905","ensembl"
,"PSYGENET","ENSG00000131979","2643","1",,,"0.32","611","GCH1","GCH1","GCH1",,,"false","GCH1",,,
,"PSYGENET","ENSG00000036565","6570","1",,,"0.37","170","SLC18A1","SLC18A1","SLC18A1",,,"false","SLC18A1",,,
"1",,"ENSG00000261794",,,,"1",,"612","GOLGA8H","GOLGA8H","GOLGA8H","WP4942, WP5407",,"false","GOLGA8H",,"ENSG00000261794","ensembl"
"1",,"ENSG00000264364",,,,"1",,"176","DYNLL2","DYNLL2","DYNLL2","WP4906",,"false","DYNLL2",,"ENSG00000264364","ensembl"
,"CTD_human","ENSG00000134812","2694","1",,,"0.3","613","CBLIF","CBLIF","CBLIF",,,"false","CBLIF",,,
,"PSYGENET","ENSG00000150867","5305","1",,,"0.4","171","PIP4K2A","PIP4K2A","PIP4K2A",,,"false","PIP4K2A",,,
,"PSYGENET","ENSG00000043355","7546","1",,,"0.52","614","ZIC2","ZIC2","ZIC2",,,"false","ZIC2",,,
"1",,"ENSG00000220205",,,,"1",,"170","VAMP2","VAMP2","VAMP2","WP4932",,"false","VAMP2",,"ENSG00000220205","ensembl"
,"PSYGENET","ENSG00000171189","2897","1",,,"0.36","164","GRIK1","GRIK1","GRIK1",,,"false","GRIK1",,,
,"PSYGENET","ENSG00000166206","2562","1",,,"0.37","206","GABRB3","GABRB3","GABRB3",,,"false","GABRB3",,,
"1",,"ENSG00000136068",,,,"1",,"164","FLNB","FLNB","FLNB","WP5399",,"false","FLNB",,"ENSG00000136068","ensembl"
,"PSYGENET","ENSG00000140009","2100","1",,,"0.43","166","ESR2","ESR2","ESR2",,,"false","ESR2",,,
,"PSYGENET","ENSG00000196262","5478","1",,,"0.31","166","PPIA","PPIA","PPIA",,,"false","PPIA",,,
,"PSYGENET","ENSG00000198010","9228","1","1",,"0.32","164","DLGAP2","DLGAP2","DLGAP2",,"10.1038/s41586-022-04434-5","false","DLGAP2","rs2600490",,
"1",,"ENSG00000070371",,,,"1",,"369","CLTCL1","CLTCL1","CLTCL1;ENSG00000070371","WP4657",,"false","CLTCL1",,"ENSG00000070371","ensembl"
,,"ENSG00000017427",,,,"1",,"171","IGF1","IGF1, insulin/IGF1","ENSG00000017427;IGF1, insulin/IGF1","WP3584",,"false","IGF1, insulin/IGF1",,"ENSG00000017427","ensembl"
"1",,"ENSG00000161011",,,,"1",,"166","SQSTM1","SQSTM1","ENSG00000161011;SQSTM1","WP4932",,"false","SQSTM1",,"ENSG00000161011","ensembl"
,"CTD_human","ENSG00000153294","221393","1",,,"0.3","615","ADGRF4","ADGRF4","ADGRF4",,,"false","ADGRF4",,,
,"PSYGENET","ENSG00000157219","3361","1",,,"0.36","616","HTR5A","HTR5A","HTR5A",,,"false","HTR5A",,,
"1",,"ENSG00000154639",,,,"1",,"617","CXADR","CAR CXADR, CXADR","CAR CXADR, CXADR;ENSG00000154639","WP5407",,"false","CAR CXADR, CXADR",,"ENSG00000154639","ensembl"
,"PSYGENET","ENSG00000166510","80323","1",,,"0.31","618","CCDC68","CCDC68","CCDC68",,,"false","CCDC68",,,
"1",,"ENSG00000187240",,,,"1",,"176","DYNC2H1","DYNC2H1","DYNC2H1","WP4906",,"false","DYNC2H1",,"ENSG00000187240","ensembl"
,"PSYGENET","ENSG00000164398","23305","1",,,"0.34","619","ACSL6","ACSL6","ACSL6",,,"false","ACSL6",,,
"1",,"ENSG00000074054",,,,"1",,"231","CLASP1","CLASP, CLASP1","CLASP, CLASP1;ENSG00000074054","WP4932",,"false","CLASP, CLASP1",,"ENSG00000074054","ensembl"
,"PSYGENET","ENSG00000277893","6716","1",,,"0.31","620","SRD5A2","SRD5A2","SRD5A2",,,"false","SRD5A2",,,
,,"ENSG00000185274",,,"1",,,"183","GALNT17","WBSCR17","WBSCR17",,"10.1038/s41586-022-04434-5","false","WBSCR17","rs10238960",,
,,"ENSG00000145354",,,"1",,,"621","CISD2","CISD2","CISD2",,"10.1038/s41586-022-04434-5","false","CISD2","rs6839635",,
,"PSYGENET","ENSG00000121904","114784","1",,,"0.32","622","CSMD2","CSMD2","CSMD2",,,"false","CSMD2",,,
,,"ENSG00000256500",,,"1",,,"623",,"RP11-73M18.2","RP11-73M18.2",,"10.1038/s41586-022-04434-5","false","RP11-73M18.2","rs10873538",,
,"PSYGENET","ENSG00000002822","8379","1","1",,"0.44","241","MAD1L1","MAD1L1","MAD1L1",,"10.1038/s41586-022-04434-5","false","MAD1L1","rs58120505",,
,"PSYGENET","ENSG00000050628","5733","1",,,"0.31","164","PTGER3","PTGER3","PTGER3",,,"false","PTGER3",,,
"1",,"ENSG00000100075",,,,"1",,"624","SLC25A1","SLC25A1","SLC25A1","WP4657",,"false","SLC25A1",,"ENSG00000100075","ensembl"
,,"ENSG00000138031",,,,"1",,"164","ADCY3","ADCY3","ADCY3","WP4222",,"false","ADCY3",,"ENSG00000138031","ensembl"
"1",,"ENSG00000111725",,,,"1",,"190","PRKAB1","AMPK, PRKAB1","AMPK, PRKAB1","WP4905",,"false","AMPK, PRKAB1",,"ENSG00000111725","ensembl"
